movie_id,title,production_year,votes,vote_mean,vote_sd,theat_gross_dollars,theat_last_date,role,count,count_male,mean_male,wmean_male,mean_age,wmean_age,count_female,status,bechdel_id,imdbid,year,bechdel_title,bechdel_test
514328,Mystery Train,1989,18059,7.04,2.389,1541518,1990-12-31,writer,1,1,1,1,36,36,0,all male,591,0097940,1989,Mystery Train,1
514360,Mystic Pizza,1988,17777,6.05,2.121,12793213,2016-08-02,actsin,18,9,0.5,0.304439803647153,37.7222222222222,26.0745729721412,9,mixed,940,0095690,1988,Mystic Pizza,3
514360,Mystic Pizza,1988,17777,6.05,2.121,12793213,2016-08-02,director,1,1,1,1,34,34,0,all male,940,0095690,1988,Mystic Pizza,3
514360,Mystic Pizza,1988,17777,6.05,2.121,12793213,2016-08-02,writer,1,1,1,1,52,52,0,all male,940,0095690,1988,Mystic Pizza,3
514365,Mystic River,2003,333629,7.21,2.449,90135191,2016-08-02,actsin,48,39,0.8125,0.789024300407128,36.5,40.2995186092334,9,mixed,3848,0327056,2003,Mystic River,3
514365,Mystic River,2003,333629,7.21,2.449,90135191,2016-08-02,director,1,1,1,1,73,73,0,all male,3848,0327056,2003,Mystic River,3
514365,Mystic River,2003,333629,7.21,2.449,90135191,2016-08-02,writer,2,2,1,1,40,40.2300266639022,0,all male,3848,0327056,2003,Mystic River,3
516339,Nacho Libre,2006,64701,5.95,2.202,80197993,2016-08-02,actsin,13,10,0.769230769230769,0.657739499959809,31,30.2205863263455,3,mixed,2026,0457510,2006,Nacho Libre,0
516339,Nacho Libre,2006,64701,5.95,2.202,80197993,2016-08-02,director,1,1,1,1,27,27,0,all male,2026,0457510,2006,Nacho Libre,0
516339,Nacho Libre,2006,64701,5.95,2.202,80197993,2016-08-02,writer,3,2,0.666666666666667,1,29.6666666666667,27,1,mixed,2026,0457510,2006,Nacho Libre,0
517458,Naked,1993,22940,7.38,2.563,1769305,2016-08-02,actsin,15,6,0.4,0.477040675487022,32.9333333333333,30.8600600478696,9,mixed,3550,0107653,1993,Naked,3
517458,Naked,1993,22940,7.38,2.563,1769305,2016-08-02,director,1,1,1,1,50,50,0,all male,3550,0107653,1993,Naked,3
517458,Naked,1993,22940,7.38,2.563,1769305,2016-08-02,writer,1,1,1,1,50,50,0,all male,3550,0107653,1993,Naked,3
517523,Naked Gun 33 1/3: The Final Insult,1994,75530,6.05,2.121,51132598,2016-08-02,actsin,64,42,0.65625,0.639064199605073,48.453125,56.461436666867,22,mixed,1826,0110622,1994,Naked Gun 33 1/3: The Final Insult,2
517523,Naked Gun 33 1/3: The Final Insult,1994,75530,6.05,2.121,51132598,2016-08-02,director,1,1,1,1,32,32,0,all male,1826,0110622,1994,Naked Gun 33 1/3: The Final Insult,2
517523,Naked Gun 33 1/3: The Final Insult,1994,75530,6.05,2.121,51132598,2016-08-02,writer,5,5,1,1,47,48.3274800020049,0,all male,1826,0110622,1994,Naked Gun 33 1/3: The Final Insult,2
518292,Nancy Drew,2007,15635,6.15,2.455,25612520,2007-08-30,actsin,31,15,0.483870967741935,0.469713658221752,36.2258064516129,28.0762107439406,16,mixed,6603,0479500,2007,Nancy Drew,3
518292,Nancy Drew,2007,15635,6.15,2.455,25612520,2007-08-30,director,1,1,1,1,42,42,0,all male,6603,0479500,2007,Nancy Drew,3
518292,Nancy Drew,2007,15635,6.15,2.455,25612520,2007-08-30,writer,1,1,1,1,42,42,0,all male,6603,0479500,2007,Nancy Drew,3
518549,Nanny McPhee and the Big Bang,2010,18692,6.05,2.121,28995450,2010-10-24,actsin,16,11,0.6875,0.630883368276149,37.375,26.0546962661721,5,mixed,2416,1415283,2010,Nanny McPhee and the Big Bang,3
518549,Nanny McPhee and the Big Bang,2010,18692,6.05,2.121,28995450,2010-10-24,director,1,0,0,0,50,50,1,all female,2416,1415283,2010,Nanny McPhee and the Big Bang,3
518549,Nanny McPhee and the Big Bang,2010,18692,6.05,2.121,28995450,2010-10-24,writer,1,0,0,0,51,51,1,all female,2416,1415283,2010,Nanny McPhee and the Big Bang,3
518735,Napoleon Dynamite,2004,159029,6.77,2.467,44540956,2005-02-06,actsin,13,7,0.538461538461538,0.796268853380765,32.4615384615385,32.9816833592368,6,mixed,2323,0374900,2004,Napoleon Dynamite,1
518735,Napoleon Dynamite,2004,159029,6.77,2.467,44540956,2005-02-06,director,1,1,1,1,25,25,0,all male,2323,0374900,2004,Napoleon Dynamite,1
518735,Napoleon Dynamite,2004,159029,6.77,2.467,44540956,2005-02-06,writer,2,1,0.5,0.999999999907601,24.5,24.9999999999076,1,mixed,2323,0374900,2004,Napoleon Dynamite,1
519405,Nashville,1975,17152,7.23,2.627,9984123,2016-08-02,actsin,34,21,0.617647058823529,0.565343762566391,36.2058823529412,37.2318223182466,13,mixed,4517,0073440,1975,Nashville,3
519405,Nashville,1975,17152,7.23,2.627,9984123,2016-08-02,director,1,1,1,1,50,50,0,all male,4517,0073440,1975,Nashville,3
519405,Nashville,1975,17152,7.23,2.627,9984123,2016-08-02,writer,1,0,0,0,39,39,1,all female,4517,0073440,1975,Nashville,3
519881,National Treasure,2004,252259,6.25,2.211,173008894,2005-06-02,actsin,50,39,0.78,0.802981132759062,36.04,42.0358844365151,11,mixed,5336,0368891,2004,National Treasure,2
519881,National Treasure,2004,252259,6.25,2.211,173008894,2005-06-02,director,1,1,1,1,41,41,0,all male,5336,0368891,2004,National Treasure,2
519881,National Treasure,2004,252259,6.25,2.211,173008894,2005-06-02,writer,5,4,0.8,1,46.6,52.999999999179,1,mixed,5336,0368891,2004,National Treasure,2
520173,Natural Born Killers,1994,170209,6.88,2.386,50282766,2016-08-02,actsin,55,42,0.763636363636364,0.717199120664326,37.7454545454545,35.6886929035789,13,mixed,5459,0110632,1994,Natural Born Killers,3
520173,Natural Born Killers,1994,170209,6.88,2.386,50282766,2016-08-02,director,1,1,1,1,48,48,0,all male,5459,0110632,1994,Natural Born Killers,3
520173,Natural Born Killers,1994,170209,6.88,2.386,50282766,2016-08-02,writer,2,2,1,1,39.5,31,0,all male,5459,0110632,1994,Natural Born Killers,3
521440,Nebraska,2013,89354,6.77,2.315,17654912,2016-08-02,actsin,11,7,0.636363636363636,0.73777335143607,64.1818181818182,67.0853122990525,4,mixed,4658,1821549,2013,Nebraska,3
521440,Nebraska,2013,89354,6.77,2.315,17654912,2016-08-02,director,1,1,1,1,52,52,0,all male,4658,1821549,2013,Nebraska,3
521440,Nebraska,2013,89354,6.77,2.315,17654912,2016-08-02,writer,1,1,1,1,57,57,0,all male,4658,1821549,2013,Nebraska,3
521685,Need for Speed,2014,134277,6.55,2.479,43577636,2016-08-02,actsin,27,24,0.888888888888889,0.808176481581111,42.8148148148148,34.2388113832523,3,mixed,5693,2369135,2014,Need for Speed,1
522107,Neighbors,2014,206821,6.05,2.121,150157400,2016-08-02,actsin,31,22,0.709677419354839,0.652039680559244,32.0322580645161,33.9930163716754,9,mixed,5487,2004420,2014,Neighbors,3
522107,Neighbors,2014,206821,6.05,2.121,150157400,2016-08-02,director,1,1,1,1,38,38,0,all male,5487,2004420,2014,Neighbors,3
523526,Network,1976,100916,7.38,2.563,23689877,1977-12-31,actsin,45,37,0.822222222222222,0.741024547712433,45.8666666666667,46.9698074141692,8,mixed,1401,0074958,1976,Network,3
523526,Network,1976,100916,7.38,2.563,23689877,1977-12-31,director,1,1,1,1,52,52,0,all male,1401,0074958,1976,Network,3
523526,Network,1976,100916,7.38,2.563,23689877,1977-12-31,writer,1,1,1,1,53,53,0,all male,1401,0074958,1976,Network,3
523837,Never Been Kissed,1999,66970,5.95,2.202,55474756,2016-08-02,actsin,56,39,0.696428571428571,0.60301046117681,27.4821428571429,31.990553303287,17,mixed,3269,0151738,1999,Never Been Kissed,3
523837,Never Been Kissed,1999,66970,5.95,2.202,55474756,2016-08-02,director,1,1,1,1,41,41,0,all male,3269,0151738,1999,Never Been Kissed,3
523993,Never Let Me Go,2010,107749,6.59,2.289,2434652,2010-12-16,actsin,18,6,0.333333333333333,0.336442891945057,38.6666666666667,26.3297510866451,12,mixed,1923,1334260,2010,Never Let Me Go,3
523993,Never Let Me Go,2010,107749,6.59,2.289,2434652,2010-12-16,director,1,1,1,1,51,51,0,all male,1923,1334260,2010,Never Let Me Go,3
523993,Never Let Me Go,2010,107749,6.59,2.289,2434652,2010-12-16,writer,2,2,1,1,48,48.9201066556089,0,all male,1923,1334260,2010,Never Let Me Go,3
524610,New Nightmare,1994,37443,6.05,2.121,18090181,2016-08-02,actsin,26,15,0.576923076923077,0.699763167554666,38.3461538461538,29.1662881963937,11,mixed,6029,0111686,1994,New Nightmare,3
524610,New Nightmare,1994,37443,6.05,2.121,18090181,2016-08-02,director,1,1,1,1,55,55,0,all male,6029,0111686,1994,New Nightmare,3
524610,New Nightmare,1994,37443,6.05,2.121,18090181,2016-08-02,writer,2,2,1,1,55,55,0,all male,6029,0111686,1994,New Nightmare,3
524762,New Waterford Girl,1999,1549,6.88,2.386,774469,2000-10-01,actsin,10,5,0.5,0.253874982324672,31.4,31.4328855006002,5,mixed,2793,0213121,1999,New Waterford Girl,3
524762,New Waterford Girl,1999,1549,6.88,2.386,774469,2000-10-01,director,1,1,1,1,52,52,0,all male,2793,0213121,1999,New Waterford Girl,3
524824,New Year's Eve,2011,65593,5.72,2.206,54544638,2016-08-02,actsin,69,43,0.623188405797101,0.483785084567026,40.8840579710145,42.6846713280525,26,mixed,4531,1598822,2011,New Year's Eve,3
524824,New Year's Eve,2011,65593,5.72,2.206,54544638,2016-08-02,director,1,1,1,1,77,77,0,all male,4531,1598822,2011,New Year's Eve,3
524824,New Year's Eve,2011,65593,5.72,2.206,54544638,2016-08-02,writer,1,0,0,0,46,46,1,all female,4531,1598822,2011,New Year's Eve,3
524933,New York Minute,2004,17445,5.35,2.903,14018364,2004-06-27,actsin,30,25,0.833333333333333,0.550927281589532,35.1,32.4455675138708,5,mixed,3198,0363282,2004,New York Minute,1
525178,Newsies,1992,15284,7.14,2.719,2819485,2016-08-02,actsin,57,50,0.87719298245614,0.995867662942284,30.6140350877193,17.696443668066,7,mixed,2628,0104990,1992,Newsies,1
525178,Newsies,1992,15284,7.14,2.719,2819485,2016-08-02,director,1,1,1,1,42,42,0,all male,2628,0104990,1992,Newsies,1
525231,Next,2007,123347,6.05,2.121,18211013,2016-08-02,actsin,16,10,0.625,0.607018588977998,41.125,40.7926112464336,6,mixed,11,0435705,2007,Next,2
525231,Next,2007,123347,6.05,2.121,18211013,2016-08-02,director,1,1,1,1,57,57,0,all male,11,0435705,2007,Next,2
525231,Next,2007,123347,6.05,2.121,18211013,2016-08-02,writer,2,2,1,1,63.5,78.9999999954531,0,all male,11,0435705,2007,Next,2
526169,Nick and Norah's Infinite Playlist,2008,73661,6.15,2.197,31487293,2008-11-16,actsin,36,28,0.777777777777778,0.632071731472976,31.3055555555556,23.0612873739816,8,mixed,197,0981227,2008,Nick and Norah's Infinite Playlist,3
526169,Nick and Norah's Infinite Playlist,2008,73661,6.15,2.197,31487293,2008-11-16,director,1,1,1,1,32,32,0,all male,197,0981227,2008,Nick and Norah's Infinite Playlist,3
526169,Nick and Norah's Infinite Playlist,2008,73661,6.15,2.197,31487293,2008-11-16,writer,1,0,0,0,40,40,1,all female,197,0981227,2008,Nick and Norah's Infinite Playlist,3
526748,Night at the Museum,2006,228734,6.05,2.121,250863268,2007-06-24,actsin,26,21,0.807692307692308,0.774403651860663,42.9615384615385,53.6561180709433,5,mixed,416,0477347,2006,Night at the Museum,3
526748,Night at the Museum,2006,228734,6.05,2.121,250863268,2007-06-24,director,1,1,1,1,38,38,0,all male,416,0477347,2006,Night at the Museum,3
526748,Night at the Museum,2006,228734,6.05,2.121,250863268,2007-06-24,writer,4,4,1,1,36,36,0,all male,416,0477347,2006,Night at the Museum,3
526789,Night Catches Us,2010,1274,6.38,2.306,73857,2011-02-13,actsin,6,5,0.833333333333333,0.773553170138099,35.1666666666667,33.4783354068313,1,mixed,4110,0775543,2010,Night Catches Us,3
527083,Night of the Comet,1984,12715,6.38,2.306,14418922,1985-01-04,actsin,18,12,0.666666666666667,0.426451472967342,31.5,32.4727769964326,6,mixed,3489,0087799,1984,Night of the Comet,3
527139,Night of the Living Dead,1968,86460,7.23,2.627,1.2e+07,2000-01-31,actsin,52,43,0.826923076923077,0.635828269226154,35.6730769230769,30.7574741519063,9,mixed,3499,0063350,1968,Night of the Living Dead,3
527139,Night of the Living Dead,1968,86460,7.23,2.627,1.2e+07,2000-01-31,director,1,1,1,1,28,28,0,all male,3499,0063350,1968,Night of the Living Dead,3
527139,Night of the Living Dead,1968,86460,7.23,2.627,1.2e+07,2000-01-31,writer,2,2,1,1,28.5,29,0,all male,3499,0063350,1968,Night of the Living Dead,3
527215,Night on Earth,1991,39447,7.04,2.389,2015810,2016-08-02,actsin,16,11,0.6875,0.305190102479145,38.9375,41.9623759559443,5,mixed,2846,0102536,1991,Night on Earth,3
527215,Night on Earth,1991,39447,7.04,2.389,2015810,2016-08-02,director,1,1,1,1,38,38,0,all male,2846,0102536,1991,Night on Earth,3
527215,Night on Earth,1991,39447,7.04,2.389,2015810,2016-08-02,writer,1,1,1,1,38,38,0,all male,2846,0102536,1991,Night on Earth,3
527559,Nightcrawler,2014,281536,6.77,2.315,32381218,2016-08-02,actsin,19,13,0.684210526315789,0.924924635249787,47.6315789473684,47.6255407389047,6,mixed,5887,2872718,2014,Nightcrawler,3
527559,Nightcrawler,2014,281536,6.77,2.315,32381218,2016-08-02,director,1,1,1,1,55,55,0,all male,5887,2872718,2014,Nightcrawler,3
527559,Nightcrawler,2014,281536,6.77,2.315,32381218,2016-08-02,writer,1,1,1,1,55,55,0,all male,5887,2872718,2014,Nightcrawler,3
528180,Nikita,1990,54206,6.71,2.226,5017971,2016-08-02,actsin,36,30,0.833333333333333,0.471510643719516,45.3055555555556,32.2680178961248,6,mixed,869,0100263,1990,Nikita,3
528180,Nikita,1990,54206,6.71,2.226,5017971,2016-08-02,director,1,1,1,1,31,31,0,all male,869,0100263,1990,Nikita,3
528180,Nikita,1990,54206,6.71,2.226,5017971,2016-08-02,writer,1,1,1,1,31,31,0,all male,869,0100263,1990,Nikita,3
528417,Nim's Island,2008,27761,5.85,2.128,48002678,2008-08-17,actsin,11,7,0.636363636363636,0.499746566269835,30.1818181818182,31.7495361067415,4,mixed,73,0410377,2008,Nim's Island,3
528528,Nina's Heavenly Delights,2006,1632,6.41,2.406,64650,2008-02-24,actsin,11,6,0.545454545454545,0.445378068769476,36.1818181818182,35.6899142227775,5,mixed,976,0435706,2006,Nina's Heavenly Delights,3
528569,Nine,2009,37133,5.95,2.202,19664021,2010-03-07,actsin,32,17,0.53125,0.475968879935807,43.125,51.3404622531673,15,mixed,709,0875034,2009,Nine,2
528569,Nine,2009,37133,5.95,2.202,19664021,2010-03-07,director,1,1,1,1,49,49,0,all male,709,0875034,2009,Nine,2
528569,Nine,2009,37133,5.95,2.202,19664021,2010-03-07,writer,3,3,1,1,62,64.7524133418154,0,all male,709,0875034,2009,Nine,2
528608,Nine Lives,2005,5797,6.45,2.355,478645,2006-05-28,actsin,24,8,0.333333333333333,0.24468631939685,46.0416666666667,44.0953506500583,16,mixed,2933,0420015,2005,Nine Lives,3
528608,Nine Lives,2005,5797,6.45,2.355,478645,2006-05-28,director,1,1,1,1,46,46,0,all male,2933,0420015,2005,Nine Lives,3
528608,Nine Lives,2005,5797,6.45,2.355,478645,2006-05-28,writer,1,1,1,1,46,46,0,all male,2933,0420015,2005,Nine Lives,3
528658,Nine to Five,1980,19672,6.05,2.121,103290500,2016-08-02,actsin,31,19,0.612903225806452,0.323084447250179,45.0322580645161,45.755202726676,12,mixed,863,0080319,1980,Nine to Five,3
528658,Nine to Five,1980,19672,6.05,2.121,103290500,2016-08-02,director,1,1,1,1,39,39,0,all male,863,0080319,1980,Nine to Five,3
528658,Nine to Five,1980,19672,6.05,2.121,103290500,2016-08-02,writer,3,1,0.333333333333333,0.44249333400635,31,32.3099200080762,2,mixed,863,0080319,1980,Nine to Five,3
528819,Ninja Assassin,2009,57676,6.05,2.121,38105077,2010-02-07,actsin,27,21,0.777777777777778,0.82783232422151,41.6666666666667,37.3016236760634,6,mixed,563,1186367,2009,Ninja Assassin,1
528819,Ninja Assassin,2009,57676,6.05,2.121,38105077,2010-02-07,writer,1,1,1,1,55,55,0,all male,563,1186367,2009,Ninja Assassin,1
529972,No Country for Old Men,2007,598549,7.14,2.546,74283625,2016-08-02,actsin,24,20,0.833333333333333,0.820010979616997,42.7916666666667,47.4556803159063,4,mixed,686,0477348,2007,No Country for Old Men,3
529972,No Country for Old Men,2007,598549,7.14,2.546,74283625,2016-08-02,director,2,2,1,1,51.5,51.5,0,all male,686,0477348,2007,No Country for Old Men,3
529972,No Country for Old Men,2007,598549,7.14,2.546,74283625,2016-08-02,writer,3,3,1,1,59,62.2923600145133,0,all male,686,0477348,2007,No Country for Old Men,3
530101,No Escape,1994,15629,6.05,2.121,15340000,2016-08-02,actsin,17,17,1,1,40.6470588235294,44.2220215354355,0,all male,3243,0110678,1994,No Escape,0
530101,No Escape,1994,15629,6.05,2.121,15340000,2016-08-02,director,1,1,1,1,51,51,0,all male,3243,0110678,1994,No Escape,0
530257,No Good Deed,2014,12294,5.72,2.206,46532221,2014-09-28,actsin,8,5,0.625,0.478599295072302,44.75,42.8498288429891,3,mixed,5813,2011159,2014,No Good Deed,3
530257,No Good Deed,2014,12294,5.72,2.206,46532221,2014-09-28,director,1,1,1,1,52,52,0,all male,5813,2011159,2014,No Good Deed,3
531221,No Reservations,2007,58311,6.05,2.121,43107979,2016-08-02,actsin,21,11,0.523809523809524,0.331399517808807,41.9523809523809,37.0336096896721,10,mixed,327,0481141,2007,No Reservations,3
531221,No Reservations,2007,58311,6.05,2.121,43107979,2016-08-02,director,1,1,1,1,54,54,0,all male,327,0481141,2007,No Reservations,3
531221,No Reservations,2007,58311,6.05,2.121,43107979,2016-08-02,writer,1,0,0,0,41,41,1,all female,327,0481141,2007,No Reservations,3
531489,No Strings Attached,2011,165543,6.05,2.121,70662220,2016-08-02,actsin,34,17,0.5,0.511862187437216,35.2058823529412,37.5076978767836,17,mixed,2275,1411238,2011,No Strings Attached,3
531489,No Strings Attached,2011,165543,6.05,2.121,70662220,2016-08-02,director,1,1,1,1,65,65,0,all male,2275,1411238,2011,No Strings Attached,3
531916,Noah,2014,196737,5.95,2.202,101200044,2016-08-02,actsin,36,28,0.777777777777778,0.729022245399453,38.8055555555556,47.4732144663703,8,mixed,5348,1959490,2014,Noah,3
531916,Noah,2014,196737,5.95,2.202,101200044,2016-08-02,director,1,1,1,1,45,45,0,all male,5348,1959490,2014,Noah,3
531916,Noah,2014,196737,5.95,2.202,101200044,2016-08-02,writer,1,1,1,1,45,45,0,all male,5348,1959490,2014,Noah,3
533329,Non-Stop,2014,196070,6.41,2.167,92168600,2016-08-02,actsin,24,16,0.666666666666667,0.665070725281373,40.3333333333333,45.5250415332083,8,mixed,5217,2024469,2014,Non-Stop,3
533329,Non-Stop,2014,196070,6.41,2.167,92168600,2016-08-02,director,1,1,1,1,40,40,0,all male,5217,2024469,2014,Non-Stop,3
533329,Non-Stop,2014,196070,6.41,2.167,92168600,2016-08-02,writer,2,2,1,1,35,35,0,all male,5217,2024469,2014,Non-Stop,3
533651,Norbit,2007,52001,4.41,2.516,95673607,2016-08-02,actsin,35,22,0.628571428571429,0.857333987673958,34.8857142857143,44.0242979977882,13,mixed,5662,0477051,2007,Norbit,2
533651,Norbit,2007,52001,4.41,2.516,95673607,2016-08-02,director,1,1,1,1,44,44,0,all male,5662,0477051,2007,Norbit,2
533651,Norbit,2007,52001,4.41,2.516,95673607,2016-08-02,writer,4,4,1,1,47,46,0,all male,5662,0477051,2007,Norbit,2
534003,North Country,2005,32422,6.63,2.195,18324242,2006-01-08,actsin,36,23,0.638888888888889,0.445958157788302,42.4722222222222,31.4301736034255,13,mixed,756,0395972,2005,North Country,3
534003,North Country,2005,32422,6.63,2.195,18324242,2006-01-08,director,1,0,0,0,38,38,1,all female,756,0395972,2005,North Country,3
534763,Not Cool,2014,4041,6.85,3.525,35688,2014-09-28,actsin,6,4,0.666666666666667,0.562686964086046,36.5,26.4238572501935,2,mixed,6747,3569356,2014,Not Cool,3
534763,Not Cool,2014,4041,6.85,3.525,35688,2014-09-28,director,1,1,1,1,26,26,0,all male,6747,3569356,2014,Not Cool,3
534801,Not Fade Away,2012,3638,6.05,2.121,574508,2013-01-13,actsin,34,20,0.588235294117647,0.74560515029343,38.0882352941176,38.6718962358012,14,mixed,3837,1230215,2012,Not Fade Away,3
534801,Not Fade Away,2012,3638,6.05,2.121,574508,2013-01-13,director,1,1,1,1,67,67,0,all male,3837,1230215,2012,Not Fade Away,3
534801,Not Fade Away,2012,3638,6.05,2.121,574508,2013-01-13,writer,1,1,1,1,67,67,0,all male,3837,1230215,2012,Not Fade Away,3
535070,Not Since You,2009,1219,6.17,2.587,5670,2010-04-15,actsin,13,8,0.615384615384615,0.65432708559284,35.4615384615385,34.7647088785489,5,mixed,4931,1072438,2009,Not Since You,2
535070,Not Since You,2009,1219,6.17,2.587,5670,2010-04-15,writer,1,0,0,0,40,40,1,all female,4931,1072438,2009,Not Since You,2
535402,Notes on a Scandal,2006,64038,6.71,2.226,17508670,2007-05-20,actsin,21,10,0.476190476190476,0.413656505276225,41.8571428571429,51.0077502380342,11,mixed,2498,0465551,2006,Notes on a Scandal,3
535402,Notes on a Scandal,2006,64038,6.71,2.226,17508670,2007-05-20,director,1,1,1,1,63,63,0,all male,2498,0465551,2006,Notes on a Scandal,3
535402,Notes on a Scandal,2006,64038,6.71,2.226,17508670,2007-05-20,writer,2,1,0.5,0.557506665975558,41.5,41.5575066659756,1,mixed,2498,0465551,2006,Notes on a Scandal,3
535522,Nothing But the Truth,2008,30189,6.63,2.195,3045,2008-12-21,actsin,24,17,0.708333333333333,0.541729473695533,44.3333333333333,45.2075737888724,7,mixed,5904,1073241,2008,Nothing But the Truth,3
535522,Nothing But the Truth,2008,30189,6.63,2.195,3045,2008-12-21,director,1,1,1,1,46,46,0,all male,5904,1073241,2008,Nothing But the Truth,3
535522,Nothing But the Truth,2008,30189,6.63,2.195,3045,2008-12-21,writer,1,1,1,1,46,46,0,all male,5904,1073241,2008,Nothing But the Truth,3
535837,Notre musique,2004,2415,6.77,2.467,139922,2005-05-22,actsin,7,5,0.714285714285714,0.912180605373573,49,58.7087847864276,2,mixed,3040,0360845,2004,Notre musique,1
535837,Notre musique,2004,2415,6.77,2.467,139922,2005-05-22,director,1,1,1,1,74,74,0,all male,3040,0360845,2004,Notre musique,1
535837,Notre musique,2004,2415,6.77,2.467,139922,2005-05-22,writer,1,1,1,1,74,74,0,all male,3040,0360845,2004,Notre musique,1
535910,Notting Hill,1999,199434,6.59,2.289,116089678,2016-08-02,actsin,32,25,0.78125,0.762075378977695,37.84375,36.334539746891,7,mixed,3495,0125439,1999,Notting Hill,3
535910,Notting Hill,1999,199434,6.59,2.289,116089678,2016-08-02,director,1,1,1,1,43,43,0,all male,3495,0125439,1999,Notting Hill,3
535910,Notting Hill,1999,199434,6.59,2.289,116089678,2016-08-02,writer,1,1,1,1,43,43,0,all male,3495,0125439,1999,Notting Hill,3
536424,Now and Then,1995,21180,6.55,2.479,27400000,2016-08-02,actsin,20,7,0.35,0.0750804370021112,29.1,25.5614427715379,13,mixed,897,0114011,1995,Now and Then,3
536545,Now You See Me,2013,422609,6.88,2.386,117723989,2016-08-02,actsin,51,35,0.686274509803922,0.791220667917793,41.5490196078431,42.3259290336065,16,mixed,4188,1670345,2013,Now You See Me,1
536545,Now You See Me,2013,422609,6.88,2.386,117723989,2016-08-02,director,1,1,1,1,40,40,0,all male,4188,1670345,2013,Now You See Me,1
536545,Now You See Me,2013,422609,6.88,2.386,117723989,2016-08-02,writer,3,3,1,1,49,50.345039995681,0,all male,4188,1670345,2013,Now You See Me,1
536615,Nowhere Boy,2009,28546,6.41,2.167,1445366,2010-12-05,actsin,18,13,0.722222222222222,0.593747362453308,30.8888888888889,33.3962013309794,5,mixed,5153,1266029,2009,Nowhere Boy,3
536615,Nowhere Boy,2009,28546,6.41,2.167,1445366,2010-12-05,director,1,0,0,0,42,42,1,all female,5153,1266029,2009,Nowhere Boy,3
538367,Nymphomaniac: Vol. I,2013,78715,6.59,2.289,785669,2014-06-15,actsin,25,20,0.8,0.474745775702965,42.48,41.5182543075396,5,mixed,5067,1937390,2013,Nymphomaniac: Volume 1,3
538367,Nymphomaniac: Vol. I,2013,78715,6.59,2.289,785669,2014-06-15,director,1,1,1,1,57,57,0,all male,5067,1937390,2013,Nymphomaniac: Volume 1,3
538367,Nymphomaniac: Vol. I,2013,78715,6.59,2.289,785669,2014-06-15,writer,1,1,1,1,57,57,0,all male,5067,1937390,2013,Nymphomaniac: Volume 1,3
539193,"O Brother, Where Art Thou?",2000,221447,7.05,2.495,45506619,2001-08-05,actsin,29,25,0.862068965517241,0.910538081801772,42.9310344827586,43.1747032014461,4,mixed,3455,0190590,2000,"O Brother, Where Art Thou?",0
539193,"O Brother, Where Art Thou?",2000,221447,7.05,2.495,45506619,2001-08-05,director,2,2,1,1,44.5,44.5,0,all male,3455,0190590,2000,"O Brother, Where Art Thou?",0
539193,"O Brother, Where Art Thou?",2000,221447,7.05,2.495,45506619,2001-08-05,writer,2,2,1,1,44.5,43,0,all male,3455,0190590,2000,"O Brother, Where Art Thou?",0
542176,Oblivion,2013,379420,6.41,2.167,89021735,2013-06-23,actsin,12,7,0.583333333333333,0.596509436588992,40.1666666666667,46.7794716981385,5,mixed,4055,1483013,2013,Oblivion,3
542176,Oblivion,2013,379420,6.41,2.167,89021735,2013-06-23,director,1,1,1,1,39,39,0,all male,4055,1483013,2013,Oblivion,3
542176,Oblivion,2013,379420,6.41,2.167,89021735,2013-06-23,writer,2,2,1,1,42,42.3450399958533,0,all male,4055,1483013,2013,Oblivion,3
542553,Obvious Child,2014,15924,6.35,2.264,3117952,2014-09-28,actsin,12,8,0.666666666666667,0.184483447262538,36.75,40.5839840135746,4,mixed,5590,2910274,2014,Obvious Child,3
542553,Obvious Child,2014,15924,6.35,2.264,3117952,2014-09-28,writer,1,1,1,1,46,46,0,all male,5590,2910274,2014,Obvious Child,3
542844,Ocean's Eleven,2001,395138,7.04,2.389,183405771,2002-04-28,actsin,57,52,0.912280701754386,0.999879608521966,40.9473684210526,41.7029332750306,5,mixed,51,0240772,2001,Ocean's Eleven,1
542844,Ocean's Eleven,2001,395138,7.04,2.389,183405771,2002-04-28,director,1,1,1,1,38,38,0,all male,51,0240772,2001,Ocean's Eleven,1
542844,Ocean's Eleven,2001,395138,7.04,2.389,183405771,2002-04-28,writer,3,3,1,1,64.3333333333333,56.1539834093862,0,all male,51,0240772,2001,Ocean's Eleven,1
542846,Ocean's Thirteen,2007,252435,6.25,2.211,117154724,2007-09-23,actsin,67,52,0.776119402985075,0.990759293053974,39.0746268656716,46.7130699422742,15,mixed,476,0496806,2007,Ocean's Thirteen,1
542846,Ocean's Thirteen,2007,252435,6.25,2.211,117154724,2007-09-23,director,1,1,1,1,44,44,0,all male,476,0496806,2007,Ocean's Thirteen,1
542846,Ocean's Thirteen,2007,252435,6.25,2.211,117154724,2007-09-23,writer,1,1,1,1,78,78,0,all male,476,0496806,2007,Ocean's Thirteen,1
542847,Ocean's Twelve,2004,279827,6.05,2.121,125544280,2016-08-02,actsin,54,39,0.722222222222222,0.619910593189139,37.8518518518519,38.8327710125888,15,mixed,475,0349903,2004,Ocean's Twelve,2
542847,Ocean's Twelve,2004,279827,6.05,2.121,125544280,2016-08-02,director,1,1,1,1,41,41,0,all male,475,0349903,2004,Ocean's Twelve,2
